Rank,Name,Country,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook
1001+,University of Fortaleza (UNIFOR),Brazil,"23,923",15.2,0%,49:51:00,10.7–22.1,14.8,7.3,41.4,34.4,29.1
1001+,Université Frères Mentouri Constantine 1,Algeria,"35,382",20.5,0%,56:44:00,10.7–22.1,19.4,7.5,7.9,35.4,37.8
1001+,University of Fukui,Japan,"5,020",9.3,4%,30 : 70,10.7–22.1,19.7,10.7,9.7,39.7,21.6
1001+,Universitas Gadjah Mada,Indonesia,"38,310",8.6,2%,58:42:00,10.7–22.1,23.4,11,15.7,61.4,34.1
1001+,Gazi University,Turkey,"77,346",30.3,3%,49:51:00,10.7–22.1,18.8,10.6,13.2,40.5,16.6
1001+,Gaziantep University,Turkey,"37,903",38.1,6%,38 : 62,10.7–22.1,17.3,9,15.6,34.7,23.8
1001+,University of Gdańsk,Poland,"27,859",17.1,2%,69:31:00,10.7–22.1,15.7,10.6,19.7,34.7,29.9
1001+,Gebze Technical University,Turkey,"7,487",27.4,2%,34 : 66,10.7–22.1,21,14.1,19.4,36.7,27.5
1001+,Gifu University,Japan,"7,194",7.6,4%,36 : 64,10.7–22.1,23.5,11.8,16.9,38.5,23.1
1001+,GITAM University,India,"17,226",14.2,2%,30 : 70,10.7–22.1,16.7,7.7,15,35.2,19.6
1001+,Government College University Lahore,Pakistan,"9,986",24.1,1%,43:57:00,10.7–22.1,14,9.1,5.7,34.4,35.3
1001+,Grigore T. Popa University of Medicine and Pharmacy,Romania,"9,375",11.1,28%,66:34:00,10.7–22.1,17.6,7.7,14.5,34.6,41.2
1001+,University of Guadalajara,Mexico,"123,932",55.6,0%,52:48:00,10.7–22.1,15.4,7.8,10,34.4,28.3
1001+,University of Guanajuato,Mexico,"26,034",19.8,3%,53:47:00,10.7–22.1,16.4,8.7,13.5,34.6,35.7
1001+,Guangxi University,China,"36,083",16.9,4%,47:53:00,10.7–22.1,16.1,11.3,17.9,42.8,20.6
1001+,Gubkin Russian State University of Oil and Gas,Russian Federation,"8,406",11.8,7%,36 : 64,10.7–22.1,17.8,11.5,8.2,61.5,22.8
1001+,University of Guilan,Iran,"16,240",28.2,0%,61:39:00,10.7–22.1,20.4,13.6,29.5,34.8,15.7
1001+,Gunma University,Japan,"6,473",7.7,3%,37 : 63,10.7–22.1,27.4,12.9,17.8,37.6,19.4
1001+,Hallym University,South Korea,"8,108",9.8,5%,n/a,10.7–22.1,19,15.2,16,35.4,21.5
1001+,The Hashemite University,Jordan,"15,654",17.8,7%,63:37:00,10.7–22.1,13.5,11.3,8.3,34.4,50.9
1001+,Université Hassan II de Casablanca,Morocco,"110,125",27.8,2%,54:46:00,10.7–22.1,15.9,7.6,24.8,36.4,34.4
1001+,University of Havana,Cuba,"14,856",9.8,7%,71:29:00,10.7–22.1,21.6,9,9.5,40.2,52.5
1001+,Helwan University,Egypt,"113,043",21.9,1%,51:49:00,10.7–22.1,14.7,8.6,20,35.1,40.2
1001+,Hosei University,Japan,"30,969",40.7,2%,37 : 63,10.7–22.1,16.8,9.7,25.9,35.2,25.8
1001+,University of Hradec Králové,Czech Republic,"6,611",15.1,4%,60:40:00,10.7–22.1,16.8,10.8,12.7,34.7,33.1
1001+,Huaqiao University,China,"30,491",17.7,11%,50:50:00,10.7–22.1,14.7,11.3,27.3,37.2,48
1001+,University of Hyogo,Japan,"6,566",12.8,3%,40 : 60,10.7–22.1,16.7,12.1,10.4,46.4,18.5
1001+,Ibaraki University,Japan,"8,181",15.2,3%,36 : 64,10.7–22.1,16.4,10,8.1,40.2,23.4
1001+,Ibn Tofaïl University,Morocco,"49,042",82,2%,48:52:00,10.7–22.1,18.1,8.9,17.9,35.5,25.3
1001+,Imam Abdulrahman Bin Faisal University,Saudi Arabia,"24,763",8.5,4%,77:23:00,10.7–22.1,21.1,8,15.3,34.8,73.2
1001+,Incheon National University,South Korea,"13,499",22.3,3%,43:57:00,10.7–22.1,16.1,17,21.9,37,29.3
1001+,Universidad Industrial de Santander (UIS),Colombia,"20,851",24.5,0%,46:54:00,10.7–22.1,14.5,9.9,35.1,34.7,38.7
1001+,Instituto Politécnico Nacional (IPN),Mexico,"177,983",10.8,0%,39 : 61,10.7–22.1,17.6,9,10.7,40.4,21.8
1001+,IPB University,Indonesia,"22,289",12.4,3%,58:42:00,10.7–22.1,19,10.6,8.9,70.7,42.3
1001+,I-Shou University,Taiwan,"13,970",28.5,14%,48:52:00,10.7–22.1,15.1,17,13.3,45.3,35.2
1001+,Istanbul Medipol University,Turkey,"26,215",29.4,2%,66:34:00,10.7–22.1,12.5,9.3,10.8,35.9,20.9
1001+,Ivane Javakhishvili Tbilisi State University,Georgia,"19,670",23.9,2%,62:38:00,10.7–22.1,14.7,9.4,4.6,34.8,45.9
1001+,Ivan Franko National University of Lviv,Ukraine,"16,220",8.6,1%,69:31:00,10.7–22.1,21.6,7.9,4.3,34.4,36.6
1001+,Iwate University,Japan,"5,516",13.8,3%,37 : 63,10.7–22.1,19.5,9.8,12,42.1,22.4
1001+,Izmir Institute of Technology,Turkey,"5,090",19.6,4%,46:54:00,10.7–22.1,19.4,11,29.4,38.9,30.4
1001+,Kagawa University,Japan,"6,392",9.7,2%,41:59:00,10.7–22.1,20.9,11.7,28.5,40,28
1001+,Kagoshima University,Japan,"10,541",10.1,3%,38 : 62,10.7–22.1,21.4,11.4,18,42.9,23
1001+,Kanagawa University,Japan,"18,104",14.6,3%,28 : 72,10.7–22.1,14.6,7.5,12.3,34.8,27.7
1001+,Kangwon National University,South Korea,"23,127",23.1,3%,41:59:00,10.7–22.1,17.6,15,17.8,36.3,21.1
1001+,Kansai University,Japan,"30,346",11.2,3%,39 : 61,10.7–22.1,24.3,8,6.9,35.4,24.6
1001+,Kasetsart University,Thailand,"68,067",22.2,1%,62:38:00,10.7–22.1,18.6,12.8,10.3,59.8,37.1
1001+,Kaunas University of Technology,Lithuania,"9,956",14.7,6%,38 : 62,10.7–22.1,16.5,11.4,5.6,38.9,30.4
1001+,Kazan National Research Technological University,Russian Federation,"15,260",10.7,11%,45:55:00,10.7–22.1,17.8,8.4,10.5,49,25.2
1001+,Kharazmi University,Iran,"12,656",20.9,1%,57:43:00,10.7–22.1,28,12.7,21.2,44.7,17.1
1001+,Khon Kaen University,Thailand,"38,655",19.7,2%,51:49:00,10.7–22.1,21.6,12,18,55.2,31.1
1001+,KIIT University,India,"21,390",13.1,2%,41:59:00,10.7–22.1,16.9,11.5,25.9,59.5,15.9
1001+,King Mongkut’s Institute of Technology Ladkrabang,Thailand,"23,539",21.7,1%,53:47:00,10.7–22.1,17.8,19.5,6.7,82,19.6
1001+,King Mongkut's University of Technology North Bangkok,Thailand,"26,846",24.9,0%,42:58:00,10.7–22.1,15.1,9.9,10.1,41.9,20.9
1001+,King Mongkut’s University of Technology Thonburi,Thailand,"16,126",21.4,3%,47:53:00,10.7–22.1,17.3,16.7,23.6,74,29.2
1001+,Kitasato University,Japan,"8,503",5.4,0%,53:47:00,10.7–22.1,24,9.9,18.2,39.5,16.3
1001+,Kochi University,Japan,"5,469",8.1,1%,44:56:00,10.7–22.1,19.9,10.7,20.7,40.9,24.2
1001+,Kogakuin University,Japan,"6,505",17.4,1%,0.765972222,10.7–22.1,17.2,9.8,8.8,42,18.7
1001+,Kookmin University,South Korea,"17,081",11.3,10%,46:54:00,10.7–22.1,18.2,10.4,16.4,38.4,29.3
1001+,Kwansei Gakuin University,Japan,"24,766",23.8,3%,48:52:00,10.7–22.1,15.4,9,13.4,35.3,32.3
1001+,Kyoto Institute of Technology,Japan,"3,989",13,5%,26 : 74,10.7–22.1,21.5,15.9,10.3,41.3,22.1
1001+,Kyushu Institute of Technology (Kyutech),Japan,"5,653",16.2,4%,0.602083333,10.7–22.1,18.7,12.4,31,47.4,29.3
1001+,Latvia University of Life Sciences and Technologies,Latvia,"4,216",36.9,1%,49:51:00,10.7–22.1,17.4,17.6,5.2,36.9,16.6
1001+,University of León,Spain,"13,606",16.1,13%,56:44:00,10.7–22.1,17.9,11.2,25.4,36.7,43.4
1001+,University of Lethbridge,Canada,"6,996",12.9,12%,n/a,10.7–22.1,16.7,12.4,22.3,34.5,57.6
1001+,L.N. Gumilyov Eurasian National University,Kazakhstan,"17,205",5.3,4%,n/a,10.7–22.1,21.6,7.5,16.6,34.4,51
1001+,Lobachevsky State University of Nizhni Novgorod,Russian Federation,"18,077",7.9,7%,53:47:00,10.7–22.1,25.6,11.6,12.4,43.7,28.6
1001+,University of Łódź,Poland,"31,192",14.1,5%,65:35:00,10.7–22.1,17.1,10.3,13.4,34.7,24.4
1001+,Lodz University of Technology,Poland,"16,372",13,4%,41:59:00,10.7–22.1,16.3,11.1,18,37.8,23
1001+,London South Bank University,United Kingdom,"12,170",16.6,33%,56:44:00,10.7–22.1,15.4,10.4,18.1,34.8,75.3
1001+,Londrina State University,Brazil,"26,685",15.3,1%,57:43:00,10.7–22.1,21.4,13.3,16.3,34.4,18.7
1001+,Maharaja Sayajirao University of Baroda,India,"39,252",27.2,0%,55:45:00,10.7–22.1,14.1,9.3,17.2,34.9,14.4
1001+,Mahasarakham University,Thailand,"38,192",29.3,0%,67:33:00,10.7–22.1,18.5,8,11,35.5,26.1
1001+,Universiti Malaysia Sarawak (UNIMAS),Malaysia,"15,973",18.8,6%,65:35:00,10.7–22.1,17.8,8.5,10.2,34.7,39.5
1001+,Manipal Academy of Higher Education,India,"23,082",8.6,11%,45:55:00,10.7–22.1,24.1,11.6,9.3,40.3,31.5
1001+,University of Manouba,Tunisia,"18,361",13.5,1%,66:34:00,10.7–22.1,19.4,7.7,24.5,34.4,41.1
1001+,Marmara University,Turkey,"59,480",29.1,4%,49:51:00,10.7–22.1,21.3,8.9,19.4,34.6,22.9
1001+,University of Marrakech Cadi Ayyad,Morocco,"102,000",65.7,1%,54:46:00,10.7–22.1,18,8.5,22.7,35.4,41.1
1001+,Meiji University,Japan,"33,309",11.7,4%,34 : 66,10.7–22.1,17.7,8.6,11.3,35.6,25.9
1001+,Meijo University,Japan,"15,412",31.4,1%,29 : 71,10.7–22.1,15.6,10,11.6,35.5,26.2
1001+,Mendel University in Brno,Czech Republic,"7,215",14.4,16%,60:40:00,10.7–22.1,18.4,14.7,7.3,36,39.2
1001+,Menoufia University,Egypt,"84,587",36.4,1%,45:55:00,10.7–22.1,15,7.9,24.9,36.5,35.2
1001+,M’Hamed Bougara University of Boumerdès,Algeria,"31,075",21.1,0%,60:40:00,10.7–22.1,13.3,7,11.1,34.5,29.2
1001+,Universidad Michoacana de San Nicolás de Hidalgo,Mexico,"40,381",30.2,1%,52:48:00,10.7–22.1,13.4,10.2,11.3,35.4,29.8
1001+,Mie University,Japan,"7,118",9.5,3%,37 : 63,10.7–22.1,20.9,11.8,20.7,43.7,20.5
1001+,Ming Chuan University,Taiwan,"18,590",22.7,12%,60:40:00,10.7–22.1,13.6,11.1,10.3,35,30.4
1001+,Minia University,Egypt,"59,181",15.6,1%,60:40:00,10.7–22.1,15.5,7.2,23.5,34.5,45
1001+,MIREA - Russian Technological University,Russian Federation,"19,965",17,3%,33 : 67,10.7–22.1,15.1,9.6,4.3,58.4,17.5
1001+,University of Miyazaki,Japan,"5,488",7.9,3%,35 : 65,10.7–22.1,20.5,9.9,21.1,36.3,23.1
1001+,Mohammed V University of Rabat,Morocco,"81,914",33.4,5%,57:43:00,10.7–22.1,28.2,9.9,16.7,41.6,27.8
1001+,University of Monastir,Tunisia,"19,973",9.7,1%,68:32:00,10.7–22.1,20.5,8.9,12.5,34.4,43.2
1001+,University of Montenegro,Montenegro,"19,171",27.3,2%,56:44:00,10.7–22.1,12.6,9.7,15.2,34.8,43.8
1001+,Moscow Aviation Institute,Russian Federation,"15,248",11.7,9%,28 : 72,10.7–22.1,24.1,11.7,3,64.6,23.5
1001+,Moscow Power Engineering Institute,Russian Federation,"11,422",14.7,10%,37 : 63,10.7–22.1,18.7,10.7,5.8,56.5,27.4
1001+,Multimedia University,Malaysia,"11,080",13.3,9%,45:55:00,10.7–22.1,16.5,9.6,11.4,37.4,37.1
1001+,University of Mumbai,India,"7,874",18.1,0%,47:53:00,10.7–22.1,31.1,10.2,17.2,35,17.6
1001+,University of Mysore,India,"7,810",21.3,10%,39 : 61,10.7–22.1,31.3,8.2,8.4,34.8,30.6
1001+,Nagaoka University of Technology,Japan,"2,300",10.7,12%,0.520138889,10.7–22.1,24.7,14.6,11.7,41.7,32.8
1001+,Nagasaki University,Japan,"9,163",7,4%,37 : 63,10.7–22.1,25.9,14.4,23.3,39,27.8
1001+,Nagoya City University,Japan,"4,444",7.6,2%,53:47:00,10.7–22.1,23.2,14,27.7,45.5,19.4
1001+,Nagoya Institute of Technology,Japan,"5,661",16.2,4%,0.684027778,10.7–22.1,18.8,19.4,12.8,49,22.7
1001+,Nanjing University of Aeronautics and Astronautics,China,"29,542",16.6,3%,27 : 73,10.7–22.1,20.8,21.1,19.8,65.5,18.4
1001+,Nara Medical University,Japan,"1,240",3.3,1%,47:53:00,10.7–22.1,24.8,11,21.2,39.3,15.3
1001+,Naresuan University,Thailand,"22,863",15.6,1%,66:34:00,10.7–22.1,16.7,7.8,12.6,34.9,35.9
1001+,National Changhua University of Education,Taiwan,"8,180",21.8,8%,52:48:00,10.7–22.1,20.3,18.6,12.1,37.4,24.3
1001+,National Chiayi University,Taiwan,"12,219",26.3,3%,48:52:00,10.7–22.1,14.8,12.1,8.2,65.6,18
1001+,National Chin-Yi University of Technology,Taiwan,"7,158",24.9,4%,39 : 61,10.7–22.1,14,19.4,4.4,44.7,16.9
1001+,National Chung Cheng University,Taiwan,"10,161",14.9,5%,42:58:00,10.7–22.1,19.1,18.3,13.7,41.3,21.2
1001+,National Chung Hsing University,Taiwan,"15,077",14.9,5%,40 : 60,10.7–22.1,20.8,16.5,19,47.1,24.2
1001+,National University of Colombia,Colombia,"52,085",22.4,1%,38 : 62,10.7–22.1,19,14.5,26.1,35.4,35.7
1001+,National University of Córdoba,Argentina,"59,450",10.4,3%,68:32:00,10.7–22.1,20.6,9.2,21.2,35.1,34.3
1001+,National University of Cuyo,Argentina,"46,096",9.6,2%,61:39:00,10.7–22.1,18,7.1,25.7,34.4,37.2
1001+,National University of Kaohsiung,Taiwan,"5,550",23.3,4%,45:55:00,10.7–22.1,13.6,16.1,6.1,38.6,25.5
1001+,National Research Saratov State University,Russian Federation,"9,847",9.7,7%,61:39:00,10.7–22.1,20.7,11.7,25.7,38.1,29.7
1001+,National University of San Martín,Argentina,"15,236",15.8,5%,65:35:00,10.7–22.1,16.5,8.8,31.9,35,39.1
1001+,National University of the South,Argentina,"20,987",16,%,58:42:00,10.7–22.1,16.4,7.4,7.7,35.8,25.9
1001+,National Taipei University,Taiwan,"8,645",17,4%,54:46:00,10.7–22.1,19.5,14.9,25.3,35.8,25.1
1001+,National Taiwan Ocean University,Taiwan,"8,652",21.6,9%,32 : 68,10.7–22.1,18.5,21.5,17.1,52.8,29.9
1001+,National Technical University Kharkiv Polytechnic Institute,Ukraine,"13,411",8.4,9%,32 : 68,10.7–22.1,19.6,7.8,5.4,34.9,27.5
1001+,National Yunlin University of Science and Technology,Taiwan,"9,215",24.9,4%,42:58:00,10.7–22.1,17.2,26.4,7.3,89.9,18.7
1001+,Nicolaus Copernicus University in Toruń,Poland,"22,438",11.1,2%,71:29:00,10.7–22.1,18.8,10.5,22.3,35.4,25.9
1001+,University of Nigeria Nsukka,Nigeria,"34,227",13.2,1%,51:49:00,10.7–22.1,23,8.6,18.6,35.2,23.8
1001+,Slovak University of Agriculture in Nitra,Slovakia,"6,570",14.1,2%,57:43:00,10.7–22.1,17.7,8.4,9.7,36.2,37.5
1001+,University of North Carolina Wilmington,United States,"14,791",19.6,2%,62:38:00,10.7–22.1,15.9,7.7,23.3,35.1,26.5
1001+,North China Electric Power University,China,"30,733",16.6,2%,37 : 63,10.7–22.1,17.3,11.9,28.5,55.9,16.6
1001+,"University of the North, Colombia",Colombia,"14,228",20.5,3%,51:49:00,10.7–22.1,15,10.9,11.5,36.7,51.4
1001+,University of North Florida,United States,"12,132",17.7,2%,57:43:00,10.7–22.1,24.8,10.5,25.7,34.6,24
1001+,Novosibirsk State Technical University,Russian Federation,"11,640",11.4,20%,44:56:00,10.7–22.1,20.5,12.6,14.9,38.2,34.6
1001+,Oakland University,United States,"15,887",18.9,4%,57:43:00,10.7–22.1,25.5,12.7,24.5,35.3,28.9
1001+,Ocean University of China,China,"32,059",17.5,4%,52:48:00,10.7–22.1,20.3,15.6,26.1,44.7,23
1001+,Ochanomizu University,Japan,"2,775",14.8,4%,100:00:00,10.7–22.1,23.3,12.7,13,37.8,23.9
1001+,Oita University,Japan,"5,693",9.2,1%,37 : 63,10.7–22.1,19.4,9.2,20.4,37.5,17.9
1001+,Ondokuz Mayis University,Turkey,"36,179",33,6%,51:49:00,10.7–22.1,15.5,8.9,6.7,38.4,22.1
1001+,Osaka Medical College,Japan,"1,248",2.7,1%,49:51:00,10.7–22.1,27.2,10.3,12.4,36.5,15.4
1001+,Osaka Prefecture University,Japan,"7,746",10.1,4%,36 : 64,10.7–22.1,22.4,13.5,20.2,41.5,22.4
1001+,University of Ostrava,Czech Republic,"8,872",18.3,9%,70:30:00,10.7–22.1,16.7,13.5,29.2,34.5,40.4
1001+,University of Pardubice,Czech Republic,"7,266",13.7,7%,55:45:00,10.7–22.1,17.8,15.4,10.3,35.5,28.2
1001+,Paris Nanterre University,France,"33,434",36.3,17%,62:38:00,10.7–22.1,23.8,16.8,13.9,34.7,50.9
1001+,Perm National Research Polytechnic University,Russian Federation,"8,922",9,7%,35 : 65,10.7–22.1,19.3,10.5,2.1,54.9,20.3
1001+,Perm State University,Russian Federation,"9,252",10.5,1%,62:38:00,10.7–22.1,18.1,9.7,3.3,37.9,18.5
1001+,University of Peshawar,Pakistan,"5,647",10.7,2%,40 : 60,10.7–22.1,25.2,10.7,15,34.4,34.2
1001+,Pirogov Russian National Research Medical University,Russian Federation,"8,078",6.3,6%,72:28:00,10.7–22.1,23.2,9.5,3.5,37.9,21
1001+,PMAS Arid Agriculture University Rawalpindi,Pakistan,"12,452",52.1,0%,39 : 61,10.7–22.1,13.9,8.8,19.1,34.4,34.7
1001+,Polytechnic University of Bucharest,Romania,"29,437",13.5,3%,36 : 64,10.7–22.1,16.8,10,12.9,34.4,21.4
1001+,Polytechnic University of Timişoara,Romania,"12,646",20.4,3%,37 : 63,10.7–22.1,14.2,8.2,17.1,35.5,20
1001+,Pontifical Catholic University of Minas Gerais,Brazil,"34,101",21.3,0%,57:43:00,10.7–22.1,15.3,7.7,6.7,35.1,19.4
1001+,Pontifical Catholic University of Valparaíso,Chile,"15,935",24.4,1%,42:58:00,10.7–22.1,17.3,15.9,16,50,48.6
1001+,Universidad Pontificia Bolivariana (UPB),Colombia,"15,118",12.6,1%,55:45:00,10.7–22.1,17.5,8.9,7.8,34.7,35.2
1001+,Pontifícia Universidade Católica do Paraná,Brazil,"23,714",23,1%,53:47:00,10.7–22.1,17.4,10.2,23.7,35.9,27.1
1001+,Prince of Songkla University,Thailand,"39,257",15.8,2%,69:31:00,10.7–22.1,18.1,10.1,17.6,35.4,32.6
1001+,PSG College of Technology,India,"8,325",14.6,0%,38 : 62,10.7–22.1,19.8,9.5,12.8,34.9,13.6
1001+,Riga Technical University,Latvia,"10,805",29.8,11%,36 : 64,10.7–22.1,19.5,17.5,20.1,55.5,43
1001+,Ritsumeikan University,Japan,"34,413",18.3,6%,35 : 65,10.7–22.1,19.1,13.2,16.6,36.8,33.6
1001+,Robert Gordon University,United Kingdom,"9,490",20.4,22%,62:38:00,10.7–22.1,16.8,11.3,23.3,35.2,75
1001+,University of the Ryukyus,Japan,"8,222",10.9,2%,38 : 62,10.7–22.1,19.2,11.8,15.1,45.2,26.7
1001+,Saga University,Japan,"6,799",9.6,2%,39 : 61,10.7–22.1,21.5,12.4,18.8,47.6,22.9
1001+,Saitama University,Japan,"8,579",14.3,5%,33 : 67,10.7–22.1,19.1,13,22.8,36.4,31.7
1001+,Saitama Medical University,Japan,"1,909",1.5,0%,49:51:00,10.7–22.1,23.6,9.6,28,38.1,15.1
1001+,Samara National Research University (Samara University),Russian Federation,"9,660",10.6,11%,51:49:00,10.7–22.1,18.3,12.4,31,46.6,30.2
1001+,"University of Santiago, Chile (USACH)",Chile,"22,818",24.3,2%,42:58:00,10.7–22.1,16.2,14.2,12.1,38.1,45.6
1001+,University of Sargodha,Pakistan,"26,206",34,0%,51:49:00,10.7–22.1,11.7,8.3,10.5,34.4,39.5
1001+,SASTRA University,India,"12,234",14.5,0%,52:48:00,10.7–22.1,17,11.9,31.9,34.9,14
1001+,Sathyabama Institute of Science and Technology,India,"14,381",16.9,1%,49:51:00,10.7–22.1,18.3,9,10.2,35,15.8
1001+,University of Sciences and Technology Houari Boumediene,Algeria,"41,865",22.5,1%,58:42:00,10.7–22.1,16.1,7.5,8.1,34.9,35.6
1001+,University of Science and Technology of Oran Mohamed-Boudiaf,Algeria,"22,049",11.7,2%,52:48:00,10.7–22.1,18.9,7.1,7.1,34.8,38.3
1001+,Sechenov University,Russian Federation,"15,354",8.2,16%,78:22:00,10.7–22.1,24.5,10,2.6,37.8,36.7
1001+,Selçuk University,Turkey,"48,591",19.4,4%,41:59:00,10.7–22.1,15.5,8.5,17.7,34.7,19.8
1001+,Semnan University,Iran,"12,496",15.4,1%,50:50:00,10.7–22.1,16.9,9.9,39.3,34.4,16.5
1001+,Seoul National University of Science and Technology (SeoulTech),South Korea,"11,912",17.2,4%,34 : 66,10.7–22.1,17.7,13.5,15.7,39.4,21.5
1001+,University of Sfax,Tunisia,"32,178",13.5,1%,69:31:00,10.7–22.1,28.9,10.4,17.3,34.4,39.7
1001+,Shahed University,Iran,"6,350",19.4,0%,55:45:00,10.7–22.1,19.3,11.6,10.6,37.2,14.5
1001+,Shahid Bahonar University of Kerman,Iran,"14,998",23.5,0%,58:42:00,10.7–22.1,17.8,13.7,15.1,41.6,15.1
1001+,Shahid Chamran University of Ahvaz,Iran,"12,309",21.1,2%,61:39:00,10.7–22.1,27.2,18.4,16.2,66.2,16.3
1001+,Shahrekord University,Iran,"7,378",22.8,0%,59:41:00,10.7–22.1,15.6,11.1,35.5,34.8,15.6
1001+,Shahrood University of Technology,Iran,"8,448",24.6,0%,44:56:00,10.7–22.1,17.7,13.8,27.8,35.9,18.2
1001+,Shibaura Institute of Technology,Japan,"7,886",24,16%,0.888888889,10.7–22.1,16.4,12.5,10,41.3,39.3
1001+,Shiga University of Medical Science,Japan,"1,164",3.1,2%,43:57:00,10.7–22.1,25.5,10.2,27.2,42.3,20
1001+,Shimane University,Japan,"6,086",7.6,2%,36 : 64,10.7–22.1,21.5,11.2,14.8,37.8,20.7
1001+,Shinshu University,Japan,"10,812",10.3,3%,32 : 68,10.7–22.1,21.5,14.4,27.9,40.8,24.5
1001+,Shiraz University of Medical Sciences,Iran,"10,465",10.9,2%,58:42:00,10.7–22.1,16.2,10.7,20.7,35.1,16.5
1001+,Shizuoka University,Japan,"9,956",13.6,3%,29 : 71,10.7–22.1,17.7,13.4,14.7,38.9,27.6
1001+,University of Shizuoka,Japan,"3,002",11.6,3%,61:39:00,10.7–22.1,20.9,11.9,13.5,38.1,20.3
1001+,Showa University,Japan,"3,659",2.1,1%,59:41:00,10.7–22.1,30.3,8.7,20,36.4,16.6
1001+,Siberian Federal University,Russian Federation,"23,800",16.7,4%,48:52:00,10.7–22.1,18.1,12.8,6.8,60.5,29
1001+,Siksha ‘O’ Anusandhan,India,"11,703",9.9,0%,47:53:00,10.7–22.1,19.1,7.9,19.9,34.7,13.1
1001+,University of Silesia in Katowice,Poland,"24,174",12.8,3%,64:36:00,10.7–22.1,18.1,8.8,18.9,34.5,26
1001+,Silesian University of Technology,Poland,"20,646",12.6,1%,34 : 66,10.7–22.1,16.4,9.3,31.7,36.9,16
1001+,Silpakorn University,Thailand,"24,542",19.8,3%,69:31:00,10.7–22.1,15.5,8.3,13.6,39.9,27.5
1001+,Simón Bolívar University,Venezuela,"10,273",24.9,0%,46:54:00,10.7–22.1,16.9,9.9,13.8,61.1,45.9
1001+,Slovak University of Technology in Bratislava,Slovakia,"13,108",13.3,3%,34 : 66,10.7–22.1,22.5,12.4,9.8,37.1,27.8
1001+,Sofia University,Bulgaria,"21,988",9.3,6%,65:35:00,10.7–22.1,20.7,9.6,14.2,35.3,43.7
1001+,Sohag University,Egypt,"52,056",28.8,0%,58:42:00,10.7–22.1,13.8,7.4,35.3,34.7,43.5
1001+,University of Sonora,Mexico,"29,921",20.9,1%,53:47:00,10.7–22.1,13.9,7.4,9.2,34.5,28.2
1001+,Soongsil University,South Korea,"15,516",18.3,6%,42:58:00,10.7–22.1,20.8,10.7,15.2,36.1,25.7
1001+,Sophia University,Japan,"13,369",24.2,9%,56:44:00,10.7–22.1,21.6,11.6,14.3,36,40.3
1001+,University of Sousse,Tunisia,"25,335",11.1,1%,67:33:00,10.7–22.1,22.7,7.8,13.6,34.4,36.1
1001+,University of South Africa,South Africa,"193,874",155.2,7%,67:33:00,10.7–22.1,22.1,19.1,15,35.2,43.7
1001+,University of South China,China,"21,401",10,0%,55:45:00,10.7–22.1,19.2,9.7,10.9,38.3,14.7
1001+,Southern Federal University,Russian Federation,"19,038",9.1,9%,55:45:00,10.7–22.1,20.4,10,20.4,41.9,27.1
1001+,Southern Medical University,China,"19,306",6.6,7%,58:42:00,10.7–22.1,27.2,12.2,24.9,39.5,23.5
1001+,South Ural State University,Russian Federation,"28,840",17.1,5%,45:55:00,10.7–22.1,16.1,10.5,20.7,39.5,20
1001+,South Valley University,Egypt,"47,488",47.9,0%,60:40:00,10.7–22.1,12.8,7.9,37.8,34.6,45.7
1001+,University of South Wales,United Kingdom,"15,665",14.8,19%,53:47:00,10.7–22.1,16.2,9.2,27.9,34.9,64
1001+,Southwest Jiaotong University,China,"38,059",15.9,2%,25 : 75,10.7–22.1,17.9,16.6,20.8,81,24.3
1001+,Srinakharinwirot University,Thailand,"22,247",17.4,0%,66:34:00,10.7–22.1,19.9,8.4,12.6,40.6,20.9
1001+,SRM Institute of Science and Technology,India,"51,031",15.6,2%,0.970833333,10.7–22.1,16.9,8.2,18.1,34.6,18.1
1001+,State University of Ponta Grossa,Brazil,"11,911",12.5,0%,52:48:00,10.7–22.1,17.6,8.5,26.5,34.4,18.4
1001+,State University of Santa Cruz,Brazil,"3,954",4.7,0%,54:46:00,10.7–22.1,27.4,7.6,8.5,35.7,23.4
1001+,St Petersburg Electrotechnical University (LETI),Russian Federation,"8,021",12.5,18%,30 : 70,10.7–22.1,19.8,13,20.5,54.7,32.6
1001+,Süleyman Demirel University,Turkey,"46,705",27.5,3%,48:52:00,10.7–22.1,11.2,8.4,11.5,34.5,17.6
1001+,Sumy State University,Ukraine,"9,293",10.4,13%,n/a,10.7–22.1,19.8,10,13.3,37.8,39.8
1001+,Suranaree University of Technology,Thailand,"15,901",34.1,1%,55:45:00,10.7–22.1,19.7,12.3,27,44.5,32.1
1001+,SWPS University,Poland,"13,561",35.3,9%,74:26:00,10.7–22.1,15.1,12.3,21,34.5,51.8
1001+,Szent István University,Hungary,"12,796",18.7,11%,49:51:00,10.7–22.1,16.5,10.5,17.8,35.4,40.1
1001+,University of Talca,Chile,"10,795",16.1,1%,48:52:00,10.7–22.1,15.3,11.2,27.5,44.7,49.5
1001+,Tamil Nadu Agricultural University,India,"6,279",7.6,0%,62:38:00,10.7–22.1,23.5,8.9,2.7,40.5,14.8
1001+,Tamkang University,Taiwan,"26,032",24.7,8%,48:52:00,10.7–22.1,16.4,13,12.8,35.9,30.2
